page,src,x,y,width,height,is_hyperlink,alt,title,smallest_rendered_ancestors_width,smallest_rendered_ancestors_height,edit_distance_title_to_src,edit_distance_title_to_alt,edit_distance_title_to_title,classes_contain_header,classes_contain_content,classes_contain_nav,classes_contain_sidebar,classes_contain_footer,classes_contain_article,classes_contain_story,classes_contain_ad,classes_contain_advert,classes_contain_logo,classes_contain_main,is_relevant,is_external,in_bounds,distance_from_edge_left,distance_from_edge_right,distance_from_edge_up,distance_from_edge_down,same_sized_imgs,standardized_edit_distance_title_to_src,standardized_edit_distance_title_to_alt,standardized_edit_distance_title_to_title,center_x,center_y,rel_x,rel_y,rel_width,rel_height,rel_distance_left,rel_distance_right,rel_distance_up,rel_distance_down,rel_ancestors_width,rel_ancestors_height
42AA61C7CCFA95DC4DB4D894530DEF8A-13,//p.twitter.com/f.gif%3F_%3D1357068407608%26amp%3Bid%3Dtwitter-widget-2%26amp%3Blang%3Den%26amp%3Bscreen_name%3DShape_Magazine%26amp%3Bshow_count%3Dfalse%26amp%3Bshow_screen_name%3Dtrue%26amp%3Bsize%3Dm%26amp%3Btwttr_variant%3D2.0%26amp%3Btwttr_referrer%3Dhttp%253A%252F%252Fwww.shape.com%252Fblogs%252Fshape-your-life%252Fnew-year%252525E2%25252580%25252599s-eve-beauty-wear-glitter%26amp%3Btwttr_widget%3D1%26amp%3Btwttr_hask%3D0%26amp%3Btwttr_li%3D0%26amp%3Btwttr_pid%3D,-9584,-8268,1,1,0,,,85,23,440,66,66,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-9584,10607,-8284,11545,4,1.7615896643652544,0.7202588183983085,0.46117438830457946,-9584,-8268,-9.359375,-2.534641324340895,0.0009765625,0.00030656039239730225,-9.359375,10.3583984375,-2.539546290619252,3.539239730226855,0.0830078125,0.007050889025137952
42AA61C7CCFA95DC4DB4D894530DEF8A-14,http%3A//w.sharethis.com/images/check-small.png,,,,,0,,,16,16,58,66,66,0,1,0,0,0,0,0,0,0,0,1,0,1,0,,,,,2,-0.3482576635000541,0.7202588183983085,0.46117438830457946,,,,,,,,,,,0.015625,0.004904966278356836
42AA61C7CCFA95DC4DB4D894530DEF8A-15,special-k-winter-dm-banner-635x1555b15d.jpg,42,1794,635,155,1,,,635,155,59,66,66,0,1,0,0,0,0,0,0,0,0,1,0,0,1,42,347,1778,1329,1,-0.3427345029559041,0.7202588183983085,0.46117438830457946,359,1871,0.041015625,0.5499693439607602,0.6201171875,0.04751686082158185,0.041015625,0.3388671875,0.5450643776824035,0.4074187614960147,0.6201171875,0.04751686082158185
42AA61C7CCFA95DC4DB4D894530DEF8A-16,new-vsfs-beauty-329x390.jpg,32,2019,122,144,1,Victoria's Secret model Miranda Kerr ,Backstage Beauty Secrets at the VS Fashion Show,122,144,57,53,51,0,1,0,0,0,1,0,0,0,0,1,0,0,1,32,870,2003,1115,4,-0.35378082404420413,-1.4315703222823508,-1.9764616641624828,93,2091,0.03125,0.6189454322501533,0.119140625,0.04414469650521153,0.03125,0.849609375,0.6140404659717964,0.341814837522992,0.119140625,0.04414469650521153
42AA61C7CCFA95DC4DB4D894530DEF8A-17,health-tips-rotator-329_1.jpg,204,2019,122,144,1,The Most Counterintuitive Health and Beauty Tips,The 10 Most Counterintuitive Health and Beauty Tips,122,144,56,53,52,0,1,0,0,0,1,0,0,0,0,1,0,0,1,204,698,2003,1115,4,-0.35930398458835416,-1.4315703222823508,-1.813952593998012,265,2091,0.19921875,0.6189454322501533,0.119140625,0.04414469650521153,0.19921875,0.681640625,0.6140404659717964,0.341814837522992,0.119140625,0.04414469650521153
42AA61C7CCFA95DC4DB4D894530DEF8A-18,organic-beauty-products-329.jpg,376,2019,122,144,1,"9 Beauty Myths, Busted!","9 Beauty Myths, Busted!",122,144,57,56,56,0,1,0,0,0,1,0,0,0,0,1,0,0,1,376,526,2003,1115,4,-0.35378082404420413,-0.9349943667406602,-1.1639163133401287,437,2091,0.3671875,0.6189454322501533,0.119140625,0.04414469650521153,0.3671875,0.513671875,0.6140404659717964,0.341814837522992,0.119140625,0.04414469650521153
42AA61C7CCFA95DC4DB4D894530DEF8A-19,eyeliner-329x390.jpg,548,2019,122,144,1,Beauty Secrets from the People Who Know Best,Beauty Secrets from the People Who Know Best,122,144,58,51,51,0,1,0,0,0,1,0,0,0,0,1,0,0,1,548,354,2003,1115,4,-0.3482576635000541,-1.7626209593101445,-1.9764616641624828,609,2091,0.53515625,0.6189454322501533,0.119140625,0.04414469650521153,0.53515625,0.345703125,0.6140404659717964,0.341814837522992,0.119140625,0.04414469650521153
42AA61C7CCFA95DC4DB4D894530DEF8A-20,facebook_0.png,689,486,60,50,1,,,60,50,59,66,66,0,1,0,1,0,0,0,0,0,0,1,0,0,1,689,275,470,2742,5,-0.3427345029559041,0.7202588183983085,0.46117438830457946,719,511,0.6728515625,0.1489883507050889,0.05859375,0.015328019619865114,0.6728515625,0.2685546875,0.14408338442673208,0.8405885959534029,0.05859375,0.015328019619865114
42AA61C7CCFA95DC4DB4D894530DEF8A-21,twitter.png,749,486,60,50,1,,,60,50,58,66,66,0,1,0,1,0,0,0,0,0,0,1,0,0,1,749,215,470,2742,5,-0.3482576635000541,0.7202588183983085,0.46117438830457946,779,511,0.7314453125,0.1489883507050889,0.05859375,0.015328019619865114,0.7314453125,0.2099609375,0.14408338442673208,0.8405885959534029,0.05859375,0.015328019619865114
42AA61C7CCFA95DC4DB4D894530DEF8A-22,su_logo_icon_small1.png,809,486,60,50,1,,,60,50,58,66,66,0,1,0,1,0,0,0,0,0,0,1,0,0,1,809,155,470,2742,5,-0.3482576635000541,0.7202588183983085,0.46117438830457946,839,511,0.7900390625,0.1489883507050889,0.05859375,0.015328019619865114,0.7900390625,0.1513671875,0.14408338442673208,0.8405885959534029,0.05859375,0.015328019619865114
42AA61C7CCFA95DC4DB4D894530DEF8A-23,pin_logo_icon_small_.jpg,869,486,60,50,1,,,60,50,60,66,66,0,1,0,1,0,0,0,0,0,0,1,0,0,1,869,95,470,2742,5,-0.33721134241175404,0.7202588183983085,0.46117438830457946,899,511,0.8486328125,0.1489883507050889,0.05859375,0.015328019619865114,0.8486328125,0.0927734375,0.14408338442673208,0.8405885959534029,0.05859375,0.015328019619865114
42AA61C7CCFA95DC4DB4D894530DEF8A-24,google_plus_icon.png,929,486,60,50,1,,,60,50,59,66,66,0,1,0,1,0,0,0,0,0,0,1,0,0,1,929,35,470,2742,5,-0.3427345029559041,0.7202588183983085,0.46117438830457946,959,511,0.9072265625,0.1489883507050889,0.05859375,0.015328019619865114,0.9072265625,0.0341796875,0.14408338442673208,0.8405885959534029,0.05859375,0.015328019619865114
42AA61C7CCFA95DC4DB4D894530DEF8A-25,shapemagazine-1353079353_600.jpeg,690,557,91,122,1,,,91,122,59,66,66,0,1,0,1,0,0,0,0,0,0,1,0,0,1,690,243,541,2599,1,-0.3427345029559041,0.7202588183983085,0.46117438830457946,735,618,0.673828125,0.17075413856529736,0.0888671875,0.03740036787247088,0.673828125,0.2373046875,0.16584917228694052,0.7967504598405886,0.0888671875,0.03740036787247088
42AA61C7CCFA95DC4DB4D894530DEF8A-26,subscribe_gift_0.png,781,557,103,122,1,,,103,122,59,66,66,0,1,0,1,0,0,0,1,0,0,1,0,0,1,781,140,541,2599,1,-0.3427345029559041,0.7202588183983085,0.46117438830457946,832,618,0.7626953125,0.17075413856529736,0.1005859375,0.03740036787247088,0.7626953125,0.13671875,0.16584917228694052,0.7967504598405886,0.1005859375,0.03740036787247088
42AA61C7CCFA95DC4DB4D894530DEF8A-27,300x150.jpg,689,1343,300,150,1,OK Magazine,,300,150,64,57,66,0,1,0,1,0,0,0,0,0,0,1,0,0,1,689,35,1327,1785,1,-0.315118700235154,-0.7694690482267633,0.46117438830457946,839,1418,0.6728515625,0.41171060698957695,0.29296875,0.04598405885959534,0.6728515625,0.0341796875,0.4068056407112201,0.5472103004291845,0.29296875,0.04598405885959534
42AA61C7CCFA95DC4DB4D894530DEF8A-28,,713,1857,187,15,0,Spam Prevention: No Bots Allowed.,,284,198,66,55,66,0,1,0,1,0,0,0,0,0,0,1,0,1,1,713,124,1841,1406,1,-0.3040723791468539,-1.1005196852545571,0.46117438830457946,806,1864,0.6962890625,0.5692826486817903,0.1826171875,0.004598405885959534,0.6962890625,0.12109375,0.5643776824034334,0.431023911710607,0.27734375,0.06069895769466585
42AA61C7CCFA95DC4DB4D894530DEF8A-29,,689,1890,50,15,0,Loading..,,284,311,66,62,66,0,1,0,1,0,0,0,0,0,0,1,0,1,1,689,285,1874,1373,2,-0.3040723791468539,0.05815754434272103,0.46117438830457946,714,1897,0.6728515625,0.5793991416309013,0.048828125,0.004598405885959534,0.6728515625,0.2783203125,0.5744941753525444,0.420907418761496,0.27734375,0.09534028203556101
42AA61C7CCFA95DC4DB4D894530DEF8A-30,,,,,,1,,,284,42,66,66,66,0,1,0,1,0,1,0,0,0,0,1,0,1,0,,,,,2,-0.3040723791468539,0.7202588183983085,0.46117438830457946,,,,,,,,,,,0.27734375,0.012875536480686695
42AA61C7CCFA95DC4DB4D894530DEF8A-31,,689,2072,50,15,0,Loading..,,284,110,66,62,66,0,1,0,1,0,0,0,0,0,0,1,0,1,1,689,285,2056,1191,2,-0.3040723791468539,0.05815754434272103,0.46117438830457946,714,2079,0.6728515625,0.6351931330472103,0.048828125,0.004598405885959534,0.6728515625,0.2783203125,0.6302881667688535,0.365113427345187,0.27734375,0.03372164316370325
42AA61C7CCFA95DC4DB4D894530DEF8A-32,seg%3Fadd%3D280714%26t%3D2,689,1847,1,1,0,,,300,15,63,66,66,0,1,0,1,0,0,0,0,0,0,1,0,0,1,689,334,1831,1430,4,-0.32064186077930396,0.7202588183983085,0.46117438830457946,689,1847,0.6728515625,0.5662170447578173,0.0009765625,0.00030656039239730225,0.6728515625,0.326171875,0.5613120784794604,0.43838136112814224,0.29296875,0.004598405885959534
42AA61C7CCFA95DC4DB4D894530DEF8A-33,mizfitonline.png,98,2477,165,43,1,Fit Pregnancy,Fit Pregnancy,165,43,59,61,61,0,1,0,0,1,0,0,0,0,0,1,0,0,1,98,761,2461,758,3,-0.3427345029559041,-0.10736777417117584,-0.3513709625177746,180,2498,0.095703125,0.7593500919681178,0.1611328125,0.013182096873083998,0.095703125,0.7431640625,0.7544451256897609,0.23237277743715512,0.1611328125,0.013182096873083998
42AA61C7CCFA95DC4DB4D894530DEF8A-34,sheknows.jpg,429,2477,165,43,1,SheKnows,SheKnows,165,43,59,63,63,0,1,0,0,1,0,0,0,0,0,1,0,0,1,429,430,2461,758,3,-0.3427345029559041,0.2236828628566179,-0.026352822188832982,511,2498,0.4189453125,0.7593500919681178,0.1611328125,0.013182096873083998,0.4189453125,0.419921875,0.7544451256897609,0.23237277743715512,0.1611328125,0.013182096873083998
42AA61C7CCFA95DC4DB4D894530DEF8A-35,fitsugar-1000_0.gif,760,2477,165,43,1,fitsugar,fitsugar,165,43,59,61,61,0,1,0,0,1,0,0,0,0,0,1,0,0,1,760,99,2461,758,3,-0.3427345029559041,-0.10736777417117584,-0.3513709625177746,842,2498,0.7421875,0.7593500919681178,0.1611328125,0.013182096873083998,0.7421875,0.0966796875,0.7544451256897609,0.23237277743715512,0.1611328125,0.013182096873083998
42AA61C7CCFA95DC4DB4D894530DEF8A-36,https%3A//fbcdn-profile-a.akamaihd.net/static-ak/rsrc.php/v2/yo/r/UlIqmHJn-SK.gif,0,3020,50,50,1,,,50,50,75,66,66,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,974,3004,208,3,-0.2543639342495037,0.7202588183983085,0.46117438830457946,25,3045,0.0,0.9258123850398529,0.048828125,0.015328019619865114,0.0,0.951171875,0.9209074187614961,0.06376456161863887,0.048828125,0.015328019619865114
FA066C9A46F742E4CFB779BA760FC5DD-0,mac-app-store-rss-readers.jpg%3Fw%3D300%26h%3D200%26crop%3D1,352,627,300,200,0,mac-app-store-rss-readers,,300,200,91,88,101,0,0,0,0,0,0,1,0,0,0,1,1,0,1,352,372,627,10617,1,-0.43690283315209716,-1.7131460394709568,0.1856953381770515,502,727,0.34375,0.05478853547710591,0.29296875,0.017476406850751487,0.34375,0.36328125,0.05478853547710591,0.9277350576721426,0.29296875,0.017476406850751487
FA066C9A46F742E4CFB779BA760FC5DD-1,mac-app-store-rss-readers.jpg%3Fw%3D300%26h%3D200%26crop%3D1,,,,,0,mac-app-store-rss-readers,,590,337,91,88,101,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,8,-0.43690283315209716,-1.7131460394709568,0.1856953381770515,,,,,,,,,,,0.576171875,0.029447745543516254
FA066C9A46F742E4CFB779BA760FC5DD-2,img_5552.jpg%3Fw%3D425%26h%3D319,212,1316,440,334,1,IMG_5552,,440,334,98,100,101,0,1,0,0,0,0,1,0,0,0,1,1,0,1,212,372,1316,9794,1,-0.33415972569191754,0.3290148022825024,0.1856953381770515,432,1483,0.20703125,0.11499475707794478,0.4296875,0.02918559944075498,0.20703125,0.36328125,0.11499475707794478,0.8558196434813002,0.4296875,0.02918559944075498
FA066C9A46F742E4CFB779BA760FC5DD-3,1-fusion-the-earliest-home-page.png%3Fw%3D425%26h%3D317,62,2022,445,337,1,1. fusion the earliest - home page,"Google Reader, code named fusion the earliest - home page (via Chris Wetherell)",445,337,89,81,70,0,1,0,0,0,0,1,0,0,0,1,1,0,1,62,517,2022,9085,1,-0.4662580067121485,-2.904406530493808,-5.385164807134504,284,2190,0.060546875,0.17668647326109752,0.4345703125,0.029447745543516254,0.060546875,0.5048828125,0.17668647326109752,0.7938657811953862,0.4345703125,0.029447745543516254
FA066C9A46F742E4CFB779BA760FC5DD-4,screen-shot-2012-10-17-at-6-20-57-am.png%3Fw%3D300%26h%3D162,337,4019,315,177,1,Google data center,,315,177,94,86,101,0,1,0,0,0,0,1,0,0,0,1,1,0,1,337,372,4019,7248,1,-0.3928700728120202,-2.0535061797632,0.1856953381770515,494,4107,0.3291015625,0.3511883956658511,0.3076171875,0.015466620062915064,0.3291015625,0.36328125,0.3511883956658511,0.6333449842712339,0.3076171875,0.015466620062915064
FA066C9A46F742E4CFB779BA760FC5DD-5,2-fusion-prototype-home-page.png%3Fw%3D708,84,5432,568,648,1,2. fusion prototype - home page,,568,702,89,84,101,0,1,0,0,0,0,1,0,0,0,1,1,0,1,84,372,5432,5364,1,-0.4662580067121485,-2.393866320055443,0.1856953381770515,368,5756,0.08203125,0.4746592100664103,0.5546875,0.05662355819643481,0.08203125,0.36328125,0.4746592100664103,0.46871723173715485,0.5546875,0.06134218804613772
FA066C9A46F742E4CFB779BA760FC5DD-6,89c6ff98059617751fcf312690965fa0%3Fs%3D64%26d%3Dretro%26r%3DPG,62,6464,50,64,0,,,50,50,96,101,101,0,0,0,0,1,0,1,0,0,0,1,0,0,1,62,912,6464,4916,1,-0.36351489925196884,0.499194872428624,0.1856953381770515,87,6496,0.060546875,0.564837469416288,0.048828125,0.005592450192240475,0.060546875,0.890625,0.564837469416288,0.4295700803914715,0.048828125,0.004369101712687872
FA066C9A46F742E4CFB779BA760FC5DD-7,unknown-user.jpg%3Fm%3D1357333598g,62,6655,55,55,0,Avatar,,55,55,95,97,101,0,0,0,0,0,0,0,0,0,0,1,0,0,1,62,907,6655,4734,14,-0.3781924860319945,-0.18152540815586238,0.1856953381770515,89,6682,0.060546875,0.5815274379587557,0.0537109375,0.0048060118839566585,0.060546875,0.8857421875,0.5815274379587557,0.41366655015728765,0.0537109375,0.0048060118839566585
FA066C9A46F742E4CFB779BA760FC5DD-8,http%3A//www.gravatar.com/avatar/d41d8cd98f00b204e9800998ecf8427e%3Fd%3Dhttp%3A//pro.gigaom.com/wp-content/plugins/buddypress/bp-core/images/mystery-man.jpg%26amp%3Bs%3D50%26amp%3Br%3DG,62,7022,55,55,0,,,55,55,163,101,101,0,0,0,0,0,0,0,0,0,0,1,0,1,1,62,907,7022,4367,14,0.6198834150097504,0.499194872428624,0.1856953381770515,89,7049,0.060546875,0.6135966445298846,0.0537109375,0.0048060118839566585,0.060546875,0.8857421875,0.6135966445298846,0.3815973435861587,0.0537109375,0.0048060118839566585
FA066C9A46F742E4CFB779BA760FC5DD-9,http%3A//www.gravatar.com/avatar/4cf88a02b377f61f9d72beca3e90c049%3Fd%3Dretro%26amp%3Bs%3D55%26amp%3Br%3Dpg,62,7271,55,55,0,,,55,55,102,101,101,0,0,0,0,0,0,0,0,0,0,1,0,1,1,62,907,7271,4118,14,-0.2754493785718149,0.499194872428624,0.1856953381770515,89,7298,0.060546875,0.6353547710590702,0.0537109375,0.0048060118839566585,0.060546875,0.8857421875,0.6353547710590702,0.3598392170569731,0.0537109375,0.0048060118839566585
FA066C9A46F742E4CFB779BA760FC5DD-10,http%3A//www.gravatar.com/avatar/c79a66b2a6a81a158ca26dfb4e88815a%3Fd%3Dretro%26amp%3Bs%3D55%26amp%3Br%3Dpg,62,7729,55,55,0,,,55,55,101,101,101,0,0,0,0,0,0,0,0,0,0,1,0,1,1,62,907,7729,3660,14,-0.29012696535184057,0.499194872428624,0.1856953381770515,89,7756,0.060546875,0.6753757427472912,0.0537109375,0.0048060118839566585,0.060546875,0.8857421875,0.6753757427472912,0.3198182453687522,0.0537109375,0.0048060118839566585
FA066C9A46F742E4CFB779BA760FC5DD-11,http%3A//www.gravatar.com/avatar/d9cc14e3abc6cfd7ef4cf59a961b91b5%3Fd%3Dretro%26amp%3Bs%3D55%26amp%3Br%3Dpg,62,8078,55,55,0,,,55,55,100,101,101,0,0,0,0,0,0,0,0,0,0,1,0,1,1,62,907,8078,3311,14,-0.3048045521318662,0.499194872428624,0.1856953381770515,89,8105,0.060546875,0.7058720727018525,0.0537109375,0.0048060118839566585,0.060546875,0.8857421875,0.7058720727018525,0.28932191541419083,0.0537109375,0.0048060118839566585
FA066C9A46F742E4CFB779BA760FC5DD-12,http%3A//www.gravatar.com/avatar/7d18c782ecdc312f5c9dea50e83f4f9c%3Fd%3Dretro%26amp%3Bs%3D55%26amp%3Br%3Dpg,62,8644,55,55,0,,,55,55,101,101,101,0,0,0,0,0,0,0,0,0,0,1,0,1,1,62,907,8644,2745,14,-0.29012696535184057,0.499194872428624,0.1856953381770515,89,8671,0.060546875,0.7553303040894792,0.0537109375,0.0048060118839566585,0.060546875,0.8857421875,0.7553303040894792,0.23986368402656413,0.0537109375,0.0048060118839566585
FA066C9A46F742E4CFB779BA760FC5DD-13,http%3A//www.gravatar.com/avatar/d122554a9089a1d96021929f0d5108f9%3Fd%3Dretro%26amp%3Bs%3D55%26amp%3Br%3Dpg,62,8818,55,55,0,,,55,55,102,101,101,0,0,0,0,0,0,0,0,0,0,1,0,1,1,62,907,8818,2571,14,-0.2754493785718149,0.499194872428624,0.1856953381770515,89,8845,0.060546875,0.770534778049633,0.0537109375,0.0048060118839566585,0.060546875,0.8857421875,0.770534778049633,0.22465921006641035,0.0537109375,0.0048060118839566585
FA066C9A46F742E4CFB779BA760FC5DD-14,http%3A//www.gravatar.com/avatar/73c8599454dbad5b315a0d29a973a4a6%3Fd%3Dretro%26amp%3Bs%3D55%26amp%3Br%3Dpg,82,9182,55,55,0,,,55,55,102,101,101,0,0,0,0,0,0,0,0,0,0,1,0,1,1,82,887,9182,2207,14,-0.2754493785718149,0.499194872428624,0.1856953381770515,109,9209,0.080078125,0.8023418385180007,0.0537109375,0.0048060118839566585,0.080078125,0.8662109375,0.8023418385180007,0.19285214959804264,0.0537109375,0.0048060118839566585
FA066C9A46F742E4CFB779BA760FC5DD-15,http%3A//www.gravatar.com/avatar/f82bbe1fe38e5f96058bb88e09b74000%3Fd%3Dretro%26amp%3Bs%3D55%26amp%3Br%3Dpg,62,9341,55,55,0,,,55,55,101,101,101,0,0,0,0,0,0,0,0,0,0,1,0,1,1,62,907,9341,2048,14,-0.29012696535184057,0.499194872428624,0.1856953381770515,89,9368,0.060546875,0.8162355819643481,0.0537109375,0.0048060118839566585,0.060546875,0.8857421875,0.8162355819643481,0.1789584061516952,0.0537109375,0.0048060118839566585
FA066C9A46F742E4CFB779BA760FC5DD-16,http%3A//www.gravatar.com/avatar/842d4432df7f0a69d0c877b893036296%3Fd%3Dretro%26amp%3Bs%3D55%26amp%3Br%3Dpg,62,9682,55,55,0,,,55,55,102,101,101,0,0,0,0,0,0,0,0,0,0,1,0,1,1,62,907,9682,1707,14,-0.2754493785718149,0.499194872428624,0.1856953381770515,89,9709,0.060546875,0.8460328556448794,0.0537109375,0.0048060118839566585,0.060546875,0.8857421875,0.8460328556448794,0.14916113247116392,0.0537109375,0.0048060118839566585
FA066C9A46F742E4CFB779BA760FC5DD-17,http%3A//www.gravatar.com/avatar/b30ce50678f0e934eaa6697425c59dd7%3Fd%3Dretro%26amp%3Bs%3D55%26amp%3Br%3Dpg,62,9906,55,55,0,,,55,55,100,101,101,0,0,0,0,0,0,0,0,0,0,1,0,1,1,62,907,9906,1483,14,-0.3048045521318662,0.499194872428624,0.1856953381770515,89,9933,0.060546875,0.8656064313177211,0.0537109375,0.0048060118839566585,0.060546875,0.8857421875,0.8656064313177211,0.12958755679832226,0.0537109375,0.0048060118839566585
FA066C9A46F742E4CFB779BA760FC5DD-18,http%3A//www.gravatar.com/avatar/efe1c9726cd3ee9593ffcc236cda6176%3Fd%3Dretro%26amp%3Bs%3D55%26amp%3Br%3Dpg,82,10070,55,55,0,,,55,55,101,101,101,0,0,0,0,0,0,0,0,0,0,1,0,1,1,82,887,10070,1319,14,-0.29012696535184057,0.499194872428624,0.1856953381770515,109,10097,0.080078125,0.8799370849353373,0.0537109375,0.0048060118839566585,0.080078125,0.8662109375,0.8799370849353373,0.11525690318070604,0.0537109375,0.0048060118839566585
FA066C9A46F742E4CFB779BA760FC5DD-19,http%3A//www.gravatar.com/avatar/efe1c9726cd3ee9593ffcc236cda6176%3Fd%3Dretro%26amp%3Bs%3D55%26amp%3Br%3Dpg,102,10551,55,55,0,,,55,55,101,101,101,0,0,0,0,0,0,0,0,0,0,1,0,1,1,102,867,10551,838,14,-0.29012696535184057,0.499194872428624,0.1856953381770515,129,10578,0.099609375,0.9219678434113946,0.0537109375,0.0048060118839566585,0.099609375,0.8466796875,0.9219678434113946,0.07322614470464872,0.0537109375,0.0048060118839566585
FA066C9A46F742E4CFB779BA760FC5DD-20,http%3A//www.gravatar.com/avatar/29c13bcab49c7018b745823096259ce3%3Fd%3Dretro%26amp%3Bs%3D55%26amp%3Br%3Dpg,62,10870,55,55,0,,,55,55,101,101,101,0,0,0,0,0,0,0,0,0,0,1,0,1,1,62,907,10870,519,14,-0.29012696535184057,0.499194872428624,0.1856953381770515,89,10897,0.060546875,0.9498427123383433,0.0537109375,0.0048060118839566585,0.060546875,0.8857421875,0.9498427123383433,0.0453512757777001,0.0537109375,0.0048060118839566585
FA066C9A46F742E4CFB779BA760FC5DD-21,http%3A//pagead2.googlesyndication.com/simgad/4731382528640565145,697,10682,125,125,1,,,125,125,91,101,101,0,0,0,1,0,0,0,1,0,0,1,0,1,1,697,202,10682,637,2,-0.43690283315209716,0.499194872428624,0.1856953381770515,759,10744,0.6806640625,0.9334148898986369,0.1220703125,0.010922754281719679,0.6806640625,0.197265625,0.9334148898986369,0.05566235581964348,0.1220703125,0.010922754281719679
FA066C9A46F742E4CFB779BA760FC5DD-22,http%3A//pagead2.googlesyndication.com/simgad/15031157645969484341,842,10682,125,125,1,,,125,125,91,101,101,0,0,0,1,0,0,0,1,0,0,1,0,1,1,842,57,10682,637,2,-0.43690283315209716,0.499194872428624,0.1856953381770515,904,10744,0.822265625,0.9334148898986369,0.1220703125,0.010922754281719679,0.822265625,0.0556640625,0.9334148898986369,0.05566235581964348,0.1220703125,0.010922754281719679
FA066C9A46F742E4CFB779BA760FC5DD-23,ajax-loader.gif%3Fm%3D1355523676g,,,,,0,loading,,1024,11444,93,96,101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,8,-0.40754765959204586,-0.35170547830198395,0.1856953381770515,,,,,,,,,,,1.0,1.0
FA066C9A46F742E4CFB779BA760FC5DD-24,http%3A//stats.wordpress.com/g.gif%3Fhost%3Dgigaom.com%26amp%3Brand%3D0.8755673968698829%26amp%3Bblog%3D14960843%26amp%3Bv%3Dwpcom%26amp%3Btz%3D-7%26amp%3Buser_id%3D0%26amp%3Bpost%3D620405%26amp%3Bsubd%3Dgigaom2%26amp%3Bref%3D,,,,,0,,,1024,11444,208,101,101,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,,8,1.280374820110905,0.499194872428624,0.1856953381770515,,,,,,,,,,,1.0,1.0
FA066C9A46F742E4CFB779BA760FC5DD-25,http%3A//stats.wordpress.com/g.gif%3Fv%3Dwpcom-no-pv%26amp%3Brand%3D0.9878701977431774%26amp%3Bcrypt%3DUE40eW5QN0p8M2Y/RE1BNmNJfGhxNCVxUDExYmtib2E/SzdEJm0lUEtbdFU0fFk4cHZvcUFrZT90Tn4yQm1%2BR3NyNTcyTWF4NTcwUWtKXTdxQkpiVjMyYSsyLFU/Y0poZGo/b3E0cmlaJVFQRytJMDk1PVo3VnEsJkxmUSUlWS50Y1RSL3hZbEYweS83Y0hxJnRNPyVqOHJJK01wYWhiWm4sXTAmdGJVUkl5OCVlaz1qMyxEK1JbR2h2ZEpsZmdDZG1IX0kxU3poYVJIflpRSVUxTEgtfix1Jkk1NEYrdWcvQlZGODJjMi4%253D,,,,,0,,,1024,11444,391,101,101,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,,8,3.9663732008556014,0.499194872428624,0.1856953381770515,,,,,,,,,,,1.0,1.0
FA066C9A46F742E4CFB779BA760FC5DD-26,http%3A//ib.adnxs.com/seg%3Ft%3D2%26amp%3Badd%3D%26amp%3Bredir%3Dhttp%253A%252F%252Fib.adnxs.com%252Fseg%253Fadd%253D%2526add_code%253Dgigaom_tech_com%252Ctech_com%2526member%253D232%2526redir%253Dhttp%25253A%25252F%25252Fib.adnxs.com%25252Fgetuid%25253Fhttp%2525253A%2525252F%2525252Fimp2.bizographics.com%2525252Fu%2525253Fan_user_id%2525253D%25252524UID,,,,,0,,,1024,11444,325,101,101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,8,2.9976524733739076,0.499194872428624,0.1856953381770515,,,,,,,,,,,1.0,1.0
FA066C9A46F742E4CFB779BA760FC5DD-27,http%3A//cm.g.doubleclick.net/pixel%3Fgoogle_nid%3Dbizo_bk_cm%26amp%3Bgoogle_cm,,,,,0,,,1024,11444,90,101,101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,8,-0.45158041993212283,0.499194872428624,0.1856953381770515,,,,,,,,,,,1.0,1.0
FA066C9A46F742E4CFB779BA760FC5DD-28,http%3A//segment-pixel.invitemedia.com/pixel%3FpartnerID%3D12%26amp%3Bkey%3Dsegment%26amp%3Bcode%3DW8I,,,,,0,,,1024,11444,94,101,101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,8,-0.3928700728120202,0.499194872428624,0.1856953381770515,,,,,,,,,,,1.0,1.0
FA066C9A46F742E4CFB779BA760FC5DD-29,http%3A//ad.yieldmanager.com/pixel%3Fadv%3D76762%26amp%3Bcode%3DW8I%26amp%3Bt%3D2%26amp%3Bcode%3Dgigaom.tech.com%26amp%3Bcode%3Dtech.com,,,,,0,,,1024,11444,120,101,101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,8,-0.011252816531352993,0.499194872428624,0.1856953381770515,,,,,,,,,,,1.0,1.0
471987BB07F93F6D79ABDB6369BD99AD-0,logo.png,,,,,1,,,1024,56,94,99,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,10,0.18088519009161416,0.41345107560334654,0.0,,,,,,,,,,,1.0,0.038781163434903045
